person_id,name,gender,birth_year,death_year,biography,generation,genealogy_id,birth_family_id
76040,刘伟,M,1692,1754,精通医术，悬壶济世，救人无数。,8,4,
76041,刘丽,M,1710,,潜心学问，著述丰富，为后世留下宝贵文化遗产。,8,4,24591
76042,刘佳,F,1715,1800,经商有道，诚信经营，富甲一方。,8,4,
76043,刘旭,M,1705,1766,潜心学问，著述丰富，为后世留下宝贵文化遗产。,8,4,24592
76044,刘琳,F,1706,1791,一生勤劳朴实，耕读传家。,8,4,
76045,刘霞,F,1701,,精通医术，悬壶济世，救人无数。,8,4,24593
76046,刘秀,M,1706,,学识渊博，教书育人，桃李满天下。,8,4,24593
76047,刘秀,M,1704,1755,精通医术，悬壶济世，救人无数。,8,4,24593
76048,刘志,M,1697,1776,学识渊博，教书育人，桃李满天下。,8,4,
76049,刘贞,F,1709,1786,潜心学问，著述丰富，为后世留下宝贵文化遗产。,8,4,
76050,刘莉,F,1702,,潜心学问，著述丰富，为后世留下宝贵文化遗产。,8,4,
76051,刘敏,M,1707,1785,为人正直，乐于助人，在乡里享有崇高威望。,8,4,24594
76052,刘明,M,1707,1760,精于农事，善于经营，家道日益兴旺。,8,4,24594
76053,刘兰,F,1712,1769,一生勤劳朴实，耕读传家。,8,4,24594
76054,刘巧,F,1711,1785,性情温和，与邻为善，家庭和睦。,8,4,
76055,刘芳,F,1712,1770,历经风雨，坚韧不拔，白手起家。,8,4,
76056,刘勇,M,1715,1794,性情温和，与邻为善，家庭和睦。,8,4,
76057,刘梅,F,1701,1752,历经风雨，坚韧不拔，白手起家。,8,4,24595
76058,刘巧,F,1702,1762,历经风雨，坚韧不拔，白手起家。,8,4,24595
76059,刘燕,M,1703,1761,性情温和，与邻为善，家庭和睦。,8,4,
76060,刘海,M,1706,1767,精于农事，善于经营，家道日益兴旺。,8,4,
76061,刘凤,F,1707,1792,潜心学问，著述丰富，为后世留下宝贵文化遗产。,8,4,24596
76062,刘环,F,1696,1747,潜心学问，著述丰富，为后世留下宝贵文化遗产。,8,4,24596
76063,刘勇,M,1702,1781,历经风雨，坚韧不拔，白手起家。,8,4,24596
76064,刘文,M,1702,1777,为人正直，乐于助人，在乡里享有崇高威望。,8,4,
76065,刘勇,M,1700,1753,精通医术，悬壶济世，救人无数。,8,4,
76066,刘佳,F,1701,1755,性情温和，与邻为善，家庭和睦。,8,4,
76067,刘超,M,1691,1749,投笔从戎，保家卫国，战功赫赫。,8,4,24597
76068,刘月,F,1691,1770,性情温和，与邻为善，家庭和睦。,8,4,
76069,刘娟,F,1713,1795,学识渊博，教书育人，桃李满天下。,8,4,24598
76070,刘莺,F,1721,1801,学识渊博，教书育人，桃李满天下。,8,4,24598
76071,刘华,F,1706,1778,历经风雨，坚韧不拔，白手起家。,8,4,24598
76072,刘霞,M,1711,1779,经商有道，诚信经营，富甲一方。,8,4,
76073,刘桂,M,1724,1792,潜心学问，著述丰富，为后世留下宝贵文化遗产。,8,4,
76074,刘勇,M,1706,1781,性情温和，与邻为善，家庭和睦。,8,4,
76075,刘刚,M,1713,1794,精于农事，善于经营，家道日益兴旺。,8,4,24599
76076,刘巧,F,1709,,经商有道，诚信经营，富甲一方。,8,4,
76077,刘燕,M,1696,1747,一生勤劳朴实，耕读传家。,8,4,24600
76078,刘桂,M,1704,1789,精于农事，善于经营，家道日益兴旺。,8,4,24600
76079,刘素,F,1700,1757,潜心学问，著述丰富，为后世留下宝贵文化遗产。,8,4,
76080,刘瑞,F,1709,1784,精通医术，悬壶济世，救人无数。,8,4,
76081,刘敏,M,1684,1763,一生勤劳朴实，耕读传家。,8,4,24601
76082,刘平,M,1691,1765,历经风雨，坚韧不拔，白手起家。,8,4,24601
76083,刘霞,F,1698,1757,经商有道，诚信经营，富甲一方。,8,4,24601
76084,刘凡,F,1681,1766,性情温和，与邻为善，家庭和睦。,8,4,
76085,刘英,F,1689,1755,历经风雨，坚韧不拔，白手起家。,8,4,
76086,刘静,M,1698,1749,精于农事，善于经营，家道日益兴旺。,8,4,
76087,刘建,M,1701,1776,性情温和，与邻为善，家庭和睦。,8,4,24602
76088,刘珍,M,1691,1752,精通医术，悬壶济世，救人无数。,8,4,24602
76089,刘超,M,1705,1761,历经风雨，坚韧不拔，白手起家。,8,4,24602
76090,刘洁,F,1698,1766,性情温和，与邻为善，家庭和睦。,8,4,
76091,刘娟,F,1692,1775,投笔从戎，保家卫国，战功赫赫。,8,4,
76092,刘华,F,1704,1759,历经风雨，坚韧不拔，白手起家。,8,4,
76093,刘桂,M,1694,,历经风雨，坚韧不拔，白手起家。,8,4,24603
76094,刘环,F,1695,1750,精通医术，悬壶济世，救人无数。,8,4,
76095,刘涛,M,1685,1736,为人正直，乐于助人，在乡里享有崇高威望。,8,4,24604
76096,刘明,M,1692,1747,学识渊博，教书育人，桃李满天下。,8,4,24604
76097,刘莉,F,1680,1739,投笔从戎，保家卫国，战功赫赫。,8,4,
76098,刘荣,F,1688,1738,性情温和，与邻为善，家庭和睦。,8,4,
76099,刘玲,F,1697,1755,经商有道，诚信经营，富甲一方。,8,4,24605
76100,刘兰,M,1681,1750,性情温和，与邻为善，家庭和睦。,8,4,24605
76101,刘荣,F,1694,1761,一生勤劳朴实，耕读传家。,8,4,24605
76102,刘秀,M,1698,1762,精于农事，善于经营，家道日益兴旺。,8,4,
76103,刘荣,F,1680,,性情温和，与邻为善，家庭和睦。,8,4,
76104,刘旭,M,1699,1750,精通医术，悬壶济世，救人无数。,8,4,
76105,刘梅,M,1699,1767,精于农事，善于经营，家道日益兴旺。,8,4,24606
76106,刘佳,F,1694,1764,精通医术，悬壶济世，救人无数。,8,4,
76107,刘月,F,1709,1768,潜心学问，著述丰富，为后世留下宝贵文化遗产。,8,4,24607
76108,刘美,F,1704,,为人正直，乐于助人，在乡里享有崇高威望。,8,4,24607
76109,刘云,M,1708,,历经风雨，坚韧不拔，白手起家。,8,4,
76110,刘伟,M,1700,1763,投笔从戎，保家卫国，战功赫赫。,8,4,
76111,刘华,F,1708,,一生勤劳朴实，耕读传家。,8,4,24608
76112,刘珍,M,1706,1782,精于农事，善于经营，家道日益兴旺。,8,4,24608
76113,刘秀,M,1708,1773,历经风雨，坚韧不拔，白手起家。,8,4,24608
76114,刘兰,M,1713,1797,投笔从戎，保家卫国，战功赫赫。,8,4,
76115,刘莉,F,1705,1756,潜心学问，著述丰富，为后世留下宝贵文化遗产。,8,4,
76116,刘霞,F,1712,1778,一生勤劳朴实，耕读传家。,8,4,
76117,刘秀,M,1706,1778,为人正直，乐于助人，在乡里享有崇高威望。,8,4,24609
76118,刘艳,F,1705,1760,为人正直，乐于助人，在乡里享有崇高威望。,8,4,
76119,刘琳,F,1708,1788,经商有道，诚信经营，富甲一方。,8,4,24610
76120,刘涛,M,1708,,学识渊博，教书育人，桃李满天下。,8,4,24610
76121,刘明,M,1704,1762,投笔从戎，保家卫国，战功赫赫。,8,4,
76122,刘玉,F,1712,1793,经商有道，诚信经营，富甲一方。,8,4,
76123,刘艳,M,1679,1732,一生勤劳朴实，耕读传家。,8,4,24611
76124,刘梅,F,1679,1735,投笔从戎，保家卫国，战功赫赫。,8,4,24611
76125,刘兰,F,1680,1747,投笔从戎，保家卫国，战功赫赫。,8,4,24611
76126,刘雪,F,1674,,学识渊博，教书育人，桃李满天下。,8,4,
76127,刘旭,M,1676,1757,历经风雨，坚韧不拔，白手起家。,8,4,
76128,刘燕,M,1679,1737,投笔从戎，保家卫国，战功赫赫。,8,4,
76129,刘兰,F,1685,1768,投笔从戎，保家卫国，战功赫赫。,8,4,24612
76130,刘娟,F,1685,1765,精通医术，悬壶济世，救人无数。,8,4,24612
76131,刘云,M,1685,1737,精于农事，善于经营，家道日益兴旺。,8,4,
76132,刘燕,M,1683,1758,精于农事，善于经营，家道日益兴旺。,8,4,
76133,刘莉,F,1688,1740,精于农事，善于经营，家道日益兴旺。,8,4,24613
76134,刘超,M,1691,1758,精于农事，善于经营，家道日益兴旺。,8,4,
76135,刘桂,M,1687,1745,一生勤劳朴实，耕读传家。,8,4,24614
76136,刘燕,M,1695,1772,学识渊博，教书育人，桃李满天下。,8,4,24614
76137,刘霞,F,1701,1751,潜心学问，著述丰富，为后世留下宝贵文化遗产。,8,4,24614
76138,刘英,F,1690,,精通医术，悬壶济世，救人无数。,8,4,
76139,刘兰,F,1697,1765,学识渊博，教书育人，桃李满天下。,8,4,
76140,刘珍,M,1696,1746,投笔从戎，保家卫国，战功赫赫。,8,4,
76141,刘霞,M,1694,,为人正直，乐于助人，在乡里享有崇高威望。,8,4,24615
76142,刘琼,F,1696,1772,潜心学问，著述丰富，为后世留下宝贵文化遗产。,8,4,24615
76143,刘红,F,1690,1761,潜心学问，著述丰富，为后世留下宝贵文化遗产。,8,4,
76144,刘军,M,1696,1753,经商有道，诚信经营，富甲一方。,8,4,
76145,刘佳,F,1678,1761,为人正直，乐于助人，在乡里享有崇高威望。,8,4,24616
76146,刘玲,M,1673,1757,投笔从戎，保家卫国，战功赫赫。,8,4,
76147,刘云,F,1695,1777,性情温和，与邻为善，家庭和睦。,8,4,24617
76148,刘珍,M,1693,1753,经商有道，诚信经营，富甲一方。,8,4,
76149,刘勇,M,1684,1759,为人正直，乐于助人，在乡里享有崇高威望。,8,4,24618
76150,刘霞,F,1695,1745,历经风雨，坚韧不拔，白手起家。,8,4,24618
76151,刘琳,F,1682,1756,潜心学问，著述丰富，为后世留下宝贵文化遗产。,8,4,
76152,刘燕,M,1699,1758,一生勤劳朴实，耕读传家。,8,4,
76153,刘荣,M,1672,1725,为人正直，乐于助人，在乡里享有崇高威望。,8,4,24619
76154,刘媛,F,1686,1766,精通医术，悬壶济世，救人无数。,8,4,24619
76155,刘凤,F,1672,1725,一生勤劳朴实，耕读传家。,8,4,
76156,刘平,M,1683,1757,性情温和，与邻为善，家庭和睦。,8,4,
76157,刘敏,M,1671,1731,一生勤劳朴实，耕读传家。,8,4,24620
76158,刘玲,F,1682,1734,历经风雨，坚韧不拔，白手起家。,8,4,24620
76159,刘艳,F,1667,1749,潜心学问，著述丰富，为后世留下宝贵文化遗产。,8,4,
76160,刘燕,M,1685,1752,经商有道，诚信经营，富甲一方。,8,4,
76161,刘涛,M,1680,1739,历经风雨，坚韧不拔，白手起家。,8,4,24621
76162,刘妹,F,1682,1742,经商有道，诚信经营，富甲一方。,8,4,24621
76163,刘琼,F,1676,1732,投笔从戎，保家卫国，战功赫赫。,8,4,24621
76164,刘瑞,F,1682,1755,一生勤劳朴实，耕读传家。,8,4,
76165,刘强,M,1681,1749,一生勤劳朴实，耕读传家。,8,4,
76166,刘志,M,1677,,经商有道，诚信经营，富甲一方。,8,4,
76167,刘婷,M,1677,1759,精于农事，善于经营，家道日益兴旺。,8,4,24622
76168,刘敏,M,1673,,学识渊博，教书育人，桃李满天下。,8,4,24622
76169,刘英,F,1684,,潜心学问，著述丰富，为后世留下宝贵文化遗产。,8,4,24622
76170,刘嘉,F,1675,1746,一生勤劳朴实，耕读传家。,8,4,
76171,刘芳,F,1674,,精通医术，悬壶济世，救人无数。,8,4,
76172,刘雪,M,1685,1763,学识渊博，教书育人，桃李满天下。,8,4,
76173,刘涛,M,1685,1738,潜心学问，著述丰富，为后世留下宝贵文化遗产。,8,4,24623
76174,刘凡,F,1680,,精通医术，悬壶济世，救人无数。,8,4,
76175,刘洋,M,1685,1743,经商有道，诚信经营，富甲一方。,8,4,24624
76176,刘婷,M,1685,1759,经商有道，诚信经营，富甲一方。,8,4,24624
76177,刘凤,F,1689,1764,为人正直，乐于助人，在乡里享有崇高威望。,8,4,24624
76178,刘萍,F,1680,1759,精通医术，悬壶济世，救人无数。,8,4,
76179,刘雪,F,1688,1744,潜心学问，著述丰富，为后世留下宝贵文化遗产。,8,4,
76180,刘强,M,1694,1752,历经风雨，坚韧不拔，白手起家。,8,4,
76181,刘荣,M,1704,1778,投笔从戎，保家卫国，战功赫赫。,8,4,24625
76182,刘芳,F,1707,1777,精通医术，悬壶济世，救人无数。,8,4,
76183,刘慧,F,1711,1783,为人正直，乐于助人，在乡里享有崇高威望。,8,4,24626
76184,刘燕,M,1709,1792,精于农事，善于经营，家道日益兴旺。,8,4,
76185,刘梅,M,1718,,学识渊博，教书育人，桃李满天下。,8,4,24627
76186,刘超,M,1703,,性情温和，与邻为善，家庭和睦。,8,4,24627
76187,刘珍,F,1720,,为人正直，乐于助人，在乡里享有崇高威望。,8,4,
76188,刘月,F,1702,1773,为人正直，乐于助人，在乡里享有崇高威望。,8,4,
76189,刘勇,M,1714,1795,经商有道，诚信经营，富甲一方。,8,4,24628
76190,刘艳,M,1701,1768,经商有道，诚信经营，富甲一方。,8,4,24628
76191,刘雪,F,1718,1782,经商有道，诚信经营，富甲一方。,8,4,
76192,刘荣,F,1699,1783,潜心学问，著述丰富，为后世留下宝贵文化遗产。,8,4,
76193,刘琳,F,1704,,精通医术，悬壶济世，救人无数。,8,4,24629
76194,刘丽,M,1699,,投笔从戎，保家卫国，战功赫赫。,8,4,24629
76195,刘伟,M,1707,1781,一生勤劳朴实，耕读传家。,8,4,
76196,刘美,F,1695,1756,经商有道，诚信经营，富甲一方。,8,4,
76197,刘琳,F,1688,1763,精通医术，悬壶济世，救人无数。,9,4,24630
76198,刘兰,M,1688,1771,投笔从戎，保家卫国，战功赫赫。,9,4,
76199,刘梅,F,1702,1759,一生勤劳朴实，耕读传家。,9,4,24631
76200,刘妹,F,1701,1778,精于农事，善于经营，家道日益兴旺。,9,4,24631
76201,刘素,F,1710,1791,经商有道，诚信经营，富甲一方。,9,4,24631
76202,刘强,M,1702,1766,经商有道，诚信经营，富甲一方。,9,4,
76203,刘秀,M,1697,1764,潜心学问，著述丰富，为后世留下宝贵文化遗产。,9,4,
76204,刘勇,M,1708,1768,一生勤劳朴实，耕读传家。,9,4,
76205,刘月,F,1692,1772,投笔从戎，保家卫国，战功赫赫。,9,4,24632
76206,刘媛,F,1705,,为人正直，乐于助人，在乡里享有崇高威望。,9,4,24632
76207,刘文,M,1693,1770,学识渊博，教书育人，桃李满天下。,9,4,
76208,刘磊,M,1709,1778,历经风雨，坚韧不拔，白手起家。,9,4,
76209,刘燕,F,1705,1780,一生勤劳朴实，耕读传家。,9,4,24633
76210,刘刚,M,1708,1766,学识渊博，教书育人，桃李满天下。,9,4,24633
76211,刘敏,M,1708,1768,为人正直，乐于助人，在乡里享有崇高威望。,9,4,24633
76212,刘丽,M,1706,1763,精通医术，悬壶济世，救人无数。,9,4,
76213,刘莉,F,1706,1774,历经风雨，坚韧不拔，白手起家。,9,4,
76214,刘妹,F,1704,1771,潜心学问，著述丰富，为后世留下宝贵文化遗产。,9,4,
76215,刘霞,M,1724,1802,学识渊博，教书育人，桃李满天下。,9,4,24634
76216,刘燕,M,1714,1799,一生勤劳朴实，耕读传家。,9,4,24634
76217,刘月,F,1722,1797,精于农事，善于经营，家道日益兴旺。,9,4,
76218,刘莉,F,1710,1767,投笔从戎，保家卫国，战功赫赫。,9,4,
76219,刘月,F,1708,1769,一生勤劳朴实，耕读传家。,9,4,24635
76220,刘杰,M,1716,,精通医术，悬壶济世，救人无数。,9,4,24635
76221,刘玉,F,1720,1775,历经风雨，坚韧不拔，白手起家。,9,4,24635
76222,刘洋,M,1709,1787,为人正直，乐于助人，在乡里享有崇高威望。,9,4,
76223,刘莲,F,1721,1776,精于农事，善于经营，家道日益兴旺。,9,4,
76224,刘静,M,1717,1793,经商有道，诚信经营，富甲一方。,9,4,
76225,刘建,M,1722,1781,一生勤劳朴实，耕读传家。,9,4,24636
76226,刘军,M,1722,1801,性情温和，与邻为善，家庭和睦。,9,4,24636
76227,刘燕,F,1720,1792,经商有道，诚信经营，富甲一方。,9,4,
76228,刘艳,F,1719,1800,投笔从戎，保家卫国，战功赫赫。,9,4,
76229,刘红,F,1716,1795,经商有道，诚信经营，富甲一方。,9,4,24637
76230,刘霞,M,1714,1787,一生勤劳朴实，耕读传家。,9,4,
76231,刘月,F,1717,1785,投笔从戎，保家卫国，战功赫赫。,9,4,24638
76232,刘勇,M,1715,1782,投笔从戎，保家卫国，战功赫赫。,9,4,
76233,刘平,M,1713,1764,精于农事，善于经营，家道日益兴旺。,9,4,24639
76234,刘玲,F,1729,1789,性情温和，与邻为善，家庭和睦。,9,4,24639
76235,刘玲,F,1713,1772,性情温和，与邻为善，家庭和睦。,9,4,24639
76236,刘芳,F,1715,1794,精通医术，悬壶济世，救人无数。,9,4,
76237,刘磊,M,1725,1778,性情温和，与邻为善，家庭和睦。,9,4,
76238,刘明,M,1714,1797,精于农事，善于经营，家道日益兴旺。,9,4,
76239,刘艳,F,1700,1758,潜心学问，著述丰富，为后世留下宝贵文化遗产。,9,4,24640
76240,刘荣,M,1702,,历经风雨，坚韧不拔，白手起家。,9,4,24640
76241,刘兰,F,1713,1773,历经风雨，坚韧不拔，白手起家。,9,4,24640
76242,刘雪,M,1699,1754,为人正直，乐于助人，在乡里享有崇高威望。,9,4,
76243,刘燕,F,1699,1769,经商有道，诚信经营，富甲一方。,9,4,
76244,刘超,M,1713,,历经风雨，坚韧不拔，白手起家。,9,4,
76245,刘婷,M,1719,1795,精于农事，善于经营，家道日益兴旺。,9,4,24641
76246,刘雪,F,1723,1797,学识渊博，教书育人，桃李满天下。,9,4,
76247,刘明,M,1715,1779,精通医术，悬壶济世，救人无数。,9,4,24642
76248,刘艳,M,1726,1787,为人正直，乐于助人，在乡里享有崇高威望。,9,4,24642
76249,刘玲,M,1726,1801,历经风雨，坚韧不拔，白手起家。,9,4,24642
76250,刘月,F,1719,1793,精于农事，善于经营，家道日益兴旺。,9,4,
76251,刘芳,F,1721,1797,精于农事，善于经营，家道日益兴旺。,9,4,
76252,刘莺,F,1723,1774,投笔从戎，保家卫国，战功赫赫。,9,4,
76253,刘莲,F,1695,1758,潜心学问，著述丰富，为后世留下宝贵文化遗产。,9,4,24643
76254,刘强,M,1701,1763,学识渊博，教书育人，桃李满天下。,9,4,24643
76255,刘梅,M,1702,1772,精于农事，善于经营，家道日益兴旺。,9,4,24643
76256,刘洋,M,1697,1781,潜心学问，著述丰富，为后世留下宝贵文化遗产。,9,4,
76257,刘贞,F,1700,1755,一生勤劳朴实，耕读传家。,9,4,
76258,刘莺,F,1704,,经商有道，诚信经营，富甲一方。,9,4,
76259,刘荣,M,1697,1754,学识渊博，教书育人，桃李满天下。,9,4,24644
